Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Aaron Brooks,2010-03-13,Houston Rockets,New Jersey Nets,1,35.2,7.0,16.0,0.43799999999999994,2.0,5.0,0.4,2.0,2.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,3.0,6.0,18.0,5.0,https://www.basketball-reference.com/boxscores/201003130HOU.html
Kevin Martin,2010-03-13,Houston Rockets,New Jersey Nets,1,34.38,6.0,15.0,0.4,1.0,2.0,0.5,7.0,7.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,https://www.basketball-reference.com/boxscores/201003130HOU.html
Chuck Hayes,2010-03-13,Houston Rockets,New Jersey Nets,1,10.24,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,https://www.basketball-reference.com/boxscores/201003130HOU.html
Shane Battier,2010-03-13,Houston Rockets,New Jersey Nets,1,24.39,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,1.0,3.0,6.0,8.0,https://www.basketball-reference.com/boxscores/201003130HOU.html
Jordan Hill,2010-03-13,Houston Rockets,New Jersey Nets,1,20.58,2.0,6.0,0.33299999999999996,0.0,0.0,,1.0,2.0,0.5,4.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,https://www.basketball-reference.com/boxscores/201003130HOU.html
Kyle Lowry,2010-03-13,Houston Rockets,New Jersey Nets,1,18.31,1.0,4.0,0.25,0.0,1.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,5.0,0.0,0.0,1.0,3.0,5.0,13.0,https://www.basketball-reference.com/boxscores/201003130HOU.html
David Andersen,2010-03-13,Houston Rockets,New Jersey Nets,1,10.1,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,-1.0,https://www.basketball-reference.com/boxscores/201003130HOU.html
Chase Budinger,2010-03-13,Houston Rockets,New Jersey Nets,1,7.32,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-3.0,https://www.basketball-reference.com/boxscores/201003130HOU.html
Jared Jeffries,2010-03-13,Houston Rockets,New Jersey Nets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130HOU.html
Hilton Armstrong,2010-03-13,Houston Rockets,New Jersey Nets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130HOU.html
Travis Outlaw,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,40.38,7.0,15.0,0.467,2.0,4.0,0.5,1.0,1.0,1.0,1.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,17.0,-17.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Baron Davis,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,26.41,9.0,17.0,0.529,1.0,2.0,0.5,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,22.0,-18.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Drew Gooden,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,22.35,3.0,8.0,0.375,0.0,0.0,,3.0,4.0,0.75,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,9.0,-26.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Chris Kaman,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,20.27,3.0,9.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,6.0,-16.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Rasual Butler,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,19.59,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,-17.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
DeAndre Jordan,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,30.35,4.0,5.0,0.8,0.0,0.0,,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,5.0,1.0,1.0,8.0,-7.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Mardy Collins,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,20.23,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-7.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Craig Smith,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,18.26,1.0,6.0,0.16699999999999998,0.0,0.0,,1.0,2.0,0.5,1.0,6.0,7.0,3.0,1.0,1.0,3.0,5.0,3.0,-11.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Steve Blake,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,17.25,3.0,6.0,0.5,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,8.0,-13.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Steve Novak,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,14.42,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-15.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Bobby Brown,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,8.09,1.0,6.0,0.16699999999999998,0.0,3.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-3.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Brian Skinner,2010-03-13,Los Angeles Clippers,San Antonio Spurs,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130SAS.html
George Hill,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,29.02,6.0,8.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,11.0,1.0,0.0,0.0,2.0,14.0,23.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Richard Jefferson,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,28.3,8.0,14.0,0.5710000000000001,0.0,0.0,,2.0,2.0,1.0,2.0,7.0,9.0,1.0,0.0,0.0,2.0,1.0,18.0,19.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Antonio McDyess,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,22.29,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,2.0,5.0,7.0,2.0,1.0,0.0,0.0,2.0,4.0,17.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Manu Ginóbili,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,18.17,6.0,9.0,0.667,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,3.0,6.0,2.0,0.0,3.0,0.0,14.0,13.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Tim Duncan,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,13.19,4.0,9.0,0.444,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
DeJuan Blair,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,30.27,4.0,8.0,0.5,0.0,0.0,,0.0,1.0,0.0,1.0,7.0,8.0,2.0,1.0,0.0,2.0,2.0,8.0,20.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Malik Hairston,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,28.18,6.0,8.0,0.75,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,19.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Matt Bonner,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,21.36,8.0,9.0,0.889,5.0,6.0,0.833,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,21.0,12.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Roger Mason,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,15.43,4.0,8.0,0.5,1.0,3.0,0.33299999999999996,2.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Cedric Jackson,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,14.41,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,4.0,3.0,2.0,2.0,0.0,1.0,9.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Keith Bogans,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,9.29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Ian Mahinmi,2010-03-13,San Antonio Spurs,Los Angeles Clippers,1,8.09,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,7.0,3.0,https://www.basketball-reference.com/boxscores/201003130SAS.html
Andrea Bargnani,2010-03-13,Toronto Raptors,Golden State Warriors,0,39.2,3.0,6.0,0.5,0.0,1.0,0.0,5.0,6.0,0.833,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,11.0,-7.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Chris Bosh,2010-03-13,Toronto Raptors,Golden State Warriors,0,36.03,8.0,13.0,0.615,0.0,0.0,,8.0,10.0,0.8,1.0,10.0,11.0,5.0,0.0,1.0,6.0,2.0,24.0,-15.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Hedo Türkoğlu,2010-03-13,Toronto Raptors,Golden State Warriors,0,29.21,2.0,6.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,8.0,0.0,2.0,1.0,2.0,4.0,-2.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
DeMar DeRozan,2010-03-13,Toronto Raptors,Golden State Warriors,0,26.04,8.0,11.0,0.727,0.0,0.0,,2.0,3.0,0.667,0.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,18.0,-6.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Jarrett Jack,2010-03-13,Toronto Raptors,Golden State Warriors,0,17.12,3.0,7.0,0.429,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,7.0,-19.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
José Calderón,2010-03-13,Toronto Raptors,Golden State Warriors,0,32.0,8.0,12.0,0.667,7.0,8.0,0.875,1.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,1.0,1.0,24.0,7.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Sonny Weems,2010-03-13,Toronto Raptors,Golden State Warriors,0,21.52,5.0,10.0,0.5,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,10.0,-5.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Amir Johnson,2010-03-13,Toronto Raptors,Golden State Warriors,0,20.37,6.0,7.0,0.857,0.0,0.0,,2.0,3.0,0.667,1.0,5.0,6.0,0.0,2.0,3.0,1.0,5.0,14.0,-2.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Antoine Wright,2010-03-13,Toronto Raptors,Golden State Warriors,0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,-10.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Marco Belinelli,2010-03-13,Toronto Raptors,Golden State Warriors,0,6.31,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,-1.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Rasho Nesterović,2010-03-13,Toronto Raptors,Golden State Warriors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130GSW.html
Reggie Evans,2010-03-13,Toronto Raptors,Golden State Warriors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130GSW.html
Monta Ellis,2010-03-13,Golden State Warriors,Toronto Raptors,1,44.58,12.0,22.0,0.545,5.0,7.0,0.7140000000000001,2.0,3.0,0.667,0.0,4.0,4.0,2.0,2.0,0.0,3.0,3.0,31.0,14.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Stephen Curry,2010-03-13,Golden State Warriors,Toronto Raptors,1,42.21,13.0,21.0,0.619,5.0,8.0,0.625,4.0,4.0,1.0,2.0,4.0,6.0,10.0,4.0,1.0,2.0,1.0,35.0,6.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Anthony Tolliver,2010-03-13,Golden State Warriors,Toronto Raptors,1,41.16,2.0,12.0,0.16699999999999998,0.0,2.0,0.0,0.0,0.0,,5.0,6.0,11.0,2.0,3.0,0.0,1.0,5.0,4.0,21.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Corey Maggette,2010-03-13,Golden State Warriors,Toronto Raptors,1,36.54,8.0,15.0,0.5329999999999999,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,20.0,8.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Anthony Morrow,2010-03-13,Golden State Warriors,Toronto Raptors,1,24.13,4.0,10.0,0.4,3.0,6.0,0.5,0.0,2.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,11.0,5.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Reggie Williams,2010-03-13,Golden State Warriors,Toronto Raptors,1,21.19,3.0,6.0,0.5,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Chris Hunter,2010-03-13,Golden State Warriors,Toronto Raptors,1,15.14,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,6.0,2.0,8.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
C.J. Watson,2010-03-13,Golden State Warriors,Toronto Raptors,1,13.45,1.0,4.0,0.25,1.0,1.0,1.0,4.0,5.0,0.8,1.0,5.0,6.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,https://www.basketball-reference.com/boxscores/201003130GSW.html
Ronny Turiaf,2010-03-13,Golden State Warriors,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130GSW.html
Vladimir Radmanović,2010-03-13,Golden State Warriors,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130GSW.html
Devean George,2010-03-13,Golden State Warriors,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130GSW.html
Raja Bell,2010-03-13,Golden State Warriors,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003130GSW.html
Danny Granger,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,44.29,8.0,18.0,0.444,2.0,5.0,0.4,11.0,11.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,2.0,3.0,29.0,1.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Brandon Rush,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,43.12,5.0,14.0,0.35700000000000004,1.0,3.0,0.33299999999999996,2.0,3.0,0.667,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,13.0,-8.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Troy Murphy,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,40.06,4.0,11.0,0.364,1.0,6.0,0.16699999999999998,5.0,6.0,0.833,1.0,12.0,13.0,2.0,2.0,0.0,0.0,1.0,14.0,2.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Earl Watson,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,32.38,5.0,11.0,0.455,3.0,5.0,0.6,2.0,2.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,6.0,4.0,15.0,-6.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Roy Hibbert,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,29.16,1.0,5.0,0.2,0.0,0.0,,4.0,4.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,3.0,3.0,6.0,-9.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Dahntay Jones,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,20.31,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,-2.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
A.J. Price,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,15.22,1.0,7.0,0.14300000000000002,0.0,0.0,,4.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,2.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Solomon Jones,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,7.13,3.0,4.0,0.75,0.0,1.0,0.0,3.0,4.0,0.75,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,9.0,9.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Josh McRoberts,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,7.13,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,-9.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Luther Head,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003140MIL.html
T.J. Ford,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003140MIL.html
Mike Dunleavy,2010-03-14,Indiana Pacers,Milwaukee Bucks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003140MIL.html
John Salmons,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,35.33,3.0,11.0,0.273,0.0,2.0,0.0,6.0,6.0,1.0,0.0,2.0,2.0,4.0,3.0,0.0,3.0,1.0,12.0,-1.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Carlos Delfino,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,32.57,1.0,4.0,0.25,1.0,3.0,0.33299999999999996,2.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0,5.0,15.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Andrew Bogut,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,31.18,7.0,18.0,0.389,0.0,0.0,,3.0,7.0,0.429,3.0,8.0,11.0,4.0,1.0,3.0,0.0,5.0,17.0,9.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Brandon Jennings,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,28.24,3.0,7.0,0.429,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,8.0,3.0,0.0,2.0,2.0,8.0,5.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Luc Mbah a Moute,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,23.1,4.0,7.0,0.5710000000000001,0.0,0.0,,2.0,3.0,0.667,3.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Ersan İlyasova,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,24.5,3.0,10.0,0.3,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,7.0,4.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Jerry Stackhouse,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,24.18,7.0,13.0,0.5379999999999999,4.0,6.0,0.667,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,20.0,-1.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Luke Ridnour,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,19.36,5.0,8.0,0.625,1.0,1.0,1.0,2.0,3.0,0.667,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,13.0,-1.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Kurt Thomas,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,16.42,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,2.0,7.0,9.0,0.0,0.0,1.0,1.0,3.0,6.0,-5.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Charlie Bell,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,3.12,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/201003140MIL.html
Royal Ivey,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003140MIL.html
Primož Brezec,2010-03-14,Milwaukee Bucks,Indiana Pacers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201003140MIL.html
Rajon Rondo,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,39.53,6.0,11.0,0.545,0.0,1.0,0.0,4.0,4.0,1.0,2.0,6.0,8.0,6.0,2.0,0.0,3.0,1.0,16.0,-4.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Paul Pierce,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,35.57,6.0,14.0,0.429,3.0,5.0,0.6,3.0,3.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,3.0,5.0,18.0,4.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Ray Allen,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,34.5,7.0,14.0,0.5,3.0,5.0,0.6,3.0,4.0,0.75,0.0,6.0,6.0,5.0,0.0,0.0,0.0,5.0,20.0,-6.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Kendrick Perkins,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,30.1,3.0,5.0,0.6,0.0,0.0,,0.0,2.0,0.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,4.0,6.0,9.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Kevin Garnett,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,28.26,5.0,11.0,0.455,0.0,0.0,,8.0,8.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,3.0,5.0,18.0,4.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Rasheed Wallace,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,17.01,1.0,8.0,0.125,0.0,2.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,-17.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Michael Finley,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,16.03,2.0,7.0,0.28600000000000003,0.0,3.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,-10.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Glen Davis,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,15.14,2.0,4.0,0.5,0.0,0.0,,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,-16.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Marquis Daniels,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,11.59,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,-15.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Nate Robinson,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,8.11,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-7.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Shelden Williams,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,2.03,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Tony Allen,2010-03-14,Boston Celtics,Cleveland Cavaliers,0,0.13,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
LeBron James,2010-03-14,Cleveland Cavaliers,Boston Celtics,1,38.52,9.0,21.0,0.429,1.0,3.0,0.33299999999999996,11.0,16.0,0.688,3.0,5.0,8.0,7.0,2.0,3.0,2.0,2.0,30.0,3.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Mo Williams,2010-03-14,Cleveland Cavaliers,Boston Celtics,1,36.21,5.0,13.0,0.385,4.0,7.0,0.5710000000000001,0.0,0.0,,3.0,2.0,5.0,6.0,0.0,0.0,3.0,2.0,14.0,2.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Anthony Parker,2010-03-14,Cleveland Cavaliers,Boston Celtics,1,32.05,2.0,6.0,0.33299999999999996,1.0,4.0,0.25,1.0,2.0,0.5,0.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,6.0,-4.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Antawn Jamison,2010-03-14,Cleveland Cavaliers,Boston Celtics,1,30.31,6.0,17.0,0.353,1.0,7.0,0.14300000000000002,2.0,8.0,0.25,4.0,8.0,12.0,0.0,0.0,2.0,1.0,5.0,15.0,3.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
J.J. Hickson,2010-03-14,Cleveland Cavaliers,Boston Celtics,1,23.25,4.0,10.0,0.4,0.0,0.0,,4.0,6.0,0.667,1.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,12.0,-3.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Anderson Varejão,2010-03-14,Cleveland Cavaliers,Boston Celtics,1,30.22,6.0,8.0,0.75,0.0,0.0,,5.0,8.0,0.625,6.0,4.0,10.0,2.0,0.0,1.0,0.0,3.0,17.0,5.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Delonte West,2010-03-14,Cleveland Cavaliers,Boston Celtics,1,20.14,1.0,3.0,0.33299999999999996,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,23.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
Jamario Moon,2010-03-14,Cleveland Cavaliers,Boston Celtics,1,19.54,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,https://www.basketball-reference.com/boxscores/201003140CLE.html
