Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Cuttino Mobley,2001-02-28,Houston Rockets,Chicago Bulls,0,30.23,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,12.0,6.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Shandon Anderson,2001-02-28,Houston Rockets,Chicago Bulls,0,30.12,6.0,9.0,0.667,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,3.0,2.0,2.0,0.0,1.0,12.0,5.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Hakeem Olajuwon,2001-02-28,Houston Rockets,Chicago Bulls,0,22.12,7.0,9.0,0.778,0.0,0.0,,3.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,17.0,2.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Maurice Taylor,2001-02-28,Houston Rockets,Chicago Bulls,0,8.58,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Kenny Thomas,2001-02-28,Houston Rockets,Chicago Bulls,0,33.53,6.0,10.0,0.6,0.0,0.0,,2.0,2.0,1.0,3.0,8.0,11.0,0.0,1.0,2.0,3.0,0.0,14.0,24.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Moochie Norris,2001-02-28,Houston Rockets,Chicago Bulls,0,20.44,1.0,5.0,0.2,0.0,2.0,0.0,5.0,6.0,0.833,1.0,6.0,7.0,3.0,2.0,0.0,0.0,1.0,7.0,19.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Kelvin Cato,2001-02-28,Houston Rockets,Chicago Bulls,0,20.09,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0,14.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Walt Williams,2001-02-28,Houston Rockets,Chicago Bulls,0,17.48,2.0,6.0,0.33299999999999996,1.0,3.0,0.33299999999999996,2.0,4.0,0.5,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,7.0,12.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Carlos Rogers,2001-02-28,Houston Rockets,Chicago Bulls,0,10.48,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,4.0,0.25,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Dan Langhi,2001-02-28,Houston Rockets,Chicago Bulls,0,3.29,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Sean Colson,2001-02-28,Houston Rockets,Chicago Bulls,0,1.49,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Fred Hoiberg,2001-02-28,Chicago Bulls,Houston Rockets,1,36.51,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,5.0,1.0,0.0,1.0,4.0,7.0,-12.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Metta World Peace,2001-02-28,Chicago Bulls,Houston Rockets,1,34.54,6.0,14.0,0.429,0.0,4.0,0.0,1.0,2.0,0.5,0.0,7.0,7.0,4.0,3.0,0.0,3.0,1.0,13.0,-14.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Elton Brand,2001-02-28,Chicago Bulls,Houston Rockets,1,32.39,10.0,22.0,0.455,0.0,0.0,,1.0,2.0,0.5,1.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,21.0,-14.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Bryce Drew,2001-02-28,Chicago Bulls,Houston Rockets,1,32.37,3.0,10.0,0.3,3.0,3.0,1.0,0.0,0.0,,0.0,1.0,1.0,8.0,0.0,0.0,1.0,3.0,9.0,-9.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Brad Miller,2001-02-28,Chicago Bulls,Houston Rockets,1,29.35,4.0,10.0,0.4,0.0,0.0,,4.0,4.0,1.0,4.0,6.0,10.0,2.0,1.0,1.0,0.0,3.0,12.0,-7.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Corey Benjamin,2001-02-28,Chicago Bulls,Houston Rockets,1,20.46,3.0,11.0,0.273,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,6.0,-11.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Dalibor Bagarić,2001-02-28,Chicago Bulls,Houston Rockets,1,16.14,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,2.0,1.0,2.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Marcus Fizer,2001-02-28,Chicago Bulls,Houston Rockets,1,13.07,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,6.0,-7.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Jamal Crawford,2001-02-28,Chicago Bulls,Houston Rockets,1,12.53,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
A.J. Guyton,2001-02-28,Chicago Bulls,Houston Rockets,1,5.59,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Dragan Tarlać,2001-02-28,Chicago Bulls,Houston Rockets,1,4.25,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,https://www.basketball-reference.com/boxscores/200102280CHI.html
Ron Mercer,2001-02-28,Chicago Bulls,Houston Rockets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280CHI.html
Michael Dickerson,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,38.23,7.0,19.0,0.368,1.0,5.0,0.2,2.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,17.0,-11.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Shareef Abdur-Rahim,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,36.42,8.0,15.0,0.5329999999999999,0.0,2.0,0.0,3.0,4.0,0.75,3.0,3.0,6.0,3.0,1.0,0.0,4.0,5.0,19.0,-17.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Mike Bibby,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,35.07,7.0,12.0,0.583,1.0,4.0,0.25,2.0,3.0,0.667,0.0,1.0,1.0,6.0,0.0,0.0,3.0,0.0,17.0,-9.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Grant Long,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,33.2,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,1.0,5.0,3.0,1.0,3.0,2.0,-22.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Bryant Reeves,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,18.08,3.0,3.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,-6.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Tony Massenburg,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,26.46,3.0,8.0,0.375,0.0,0.0,,2.0,3.0,0.667,2.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,8.0,-10.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Stromile Swift,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,18.2,1.0,7.0,0.14300000000000002,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,-1.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Mahmoud Abdul-Rauf,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,15.06,4.0,7.0,0.5710000000000001,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,-8.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Damon Jones,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,12.13,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,-9.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Erick Strickland,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,5.55,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Brent Price,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280UTA.html
Isaac Austin,2001-02-28,Vancouver Grizzlies,Utah Jazz,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280UTA.html
Donyell Marshall,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,38.08,7.0,12.0,0.583,0.0,1.0,0.0,5.0,6.0,0.833,0.0,8.0,8.0,0.0,5.0,1.0,1.0,3.0,19.0,12.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
John Starks,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,33.42,2.0,8.0,0.25,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,20.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Karl Malone,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,30.09,8.0,11.0,0.727,1.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,7.0,5.0,2.0,1.0,3.0,2.0,21.0,21.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Olden Polynice,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,24.0,7.0,9.0,0.778,0.0,0.0,,1.0,2.0,0.5,6.0,1.0,7.0,1.0,1.0,0.0,2.0,1.0,15.0,16.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
John Stockton,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,23.59,3.0,7.0,0.429,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,8.0,0.0,0.0,4.0,2.0,7.0,12.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Jacque Vaughn,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,22.25,3.0,5.0,0.6,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0,7.0,6.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Bryon Russell,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,20.41,2.0,6.0,0.33299999999999996,2.0,3.0,0.667,3.0,4.0,0.75,0.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,9.0,10.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Greg Ostertag,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,18.07,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,2.0,5.0,7.0,0.0,0.0,5.0,1.0,1.0,6.0,-2.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Danny Manning,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,15.32,4.0,5.0,0.8,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,9.0,-3.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
John Crotty,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,9.19,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-6.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Scott Padgett,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,2.47,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
DeShawn Stevenson,2001-02-28,Utah Jazz,Vancouver Grizzlies,1,1.11,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,https://www.basketball-reference.com/boxscores/200102280UTA.html
Kobe Bryant,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,45.33,16.0,28.0,0.5710000000000001,2.0,5.0,0.4,4.0,6.0,0.667,3.0,7.0,10.0,6.0,1.0,1.0,5.0,3.0,38.0,-1.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Shaquille O'Neal,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,39.4,8.0,15.0,0.5329999999999999,0.0,0.0,,7.0,15.0,0.467,2.0,9.0,11.0,4.0,1.0,3.0,0.0,3.0,23.0,2.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Rick Fox,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,34.44,2.0,9.0,0.222,0.0,3.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,3.0,8.0,2.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Horace Grant,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,34.42,7.0,16.0,0.43799999999999994,0.0,0.0,,0.0,0.0,,7.0,2.0,9.0,0.0,0.0,0.0,0.0,3.0,14.0,8.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Brian Shaw,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,30.42,2.0,8.0,0.25,1.0,5.0,0.2,0.0,0.0,,1.0,6.0,7.0,7.0,1.0,0.0,1.0,3.0,5.0,8.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Mike Penberthy,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,19.47,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,-13.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Isaiah Rider,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,13.18,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,0.0,1.0,3.0,6.0,-14.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Robert Horry,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,12.01,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Mark Madsen,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,9.34,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-8.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Tyronn Lue,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280DEN.html
Devean George,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280DEN.html
Greg Foster,2001-02-28,Los Angeles Lakers,Denver Nuggets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280DEN.html
Nick Van Exel,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,47.38,7.0,17.0,0.41200000000000003,2.0,4.0,0.5,11.0,12.0,0.917,1.0,5.0,6.0,11.0,1.0,0.0,2.0,5.0,27.0,8.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Antonio McDyess,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,40.19,6.0,11.0,0.545,0.0,0.0,,2.0,2.0,1.0,3.0,13.0,16.0,1.0,1.0,3.0,2.0,4.0,14.0,0.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Raef LaFrentz,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,38.15,7.0,15.0,0.467,0.0,3.0,0.0,5.0,5.0,1.0,2.0,4.0,6.0,1.0,1.0,5.0,1.0,2.0,19.0,5.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Voshon Lenard,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,25.18,5.0,10.0,0.5,2.0,5.0,0.4,0.0,2.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,12.0,-15.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
James Posey,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,11.04,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
George McCloud,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,33.25,4.0,8.0,0.5,1.0,3.0,0.33299999999999996,3.0,4.0,0.75,2.0,3.0,5.0,4.0,0.0,2.0,0.0,3.0,12.0,14.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Robert Pack,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,23.05,4.0,6.0,0.667,0.0,0.0,,3.0,4.0,0.75,0.0,2.0,2.0,6.0,3.0,0.0,1.0,2.0,11.0,19.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Kevin Willis,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,17.29,5.0,8.0,0.625,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,10.0,7.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Tariq Abdul-Wahad,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,3.28,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,https://www.basketball-reference.com/boxscores/200102280DEN.html
Mark Strickland,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280DEN.html
Terry Davis,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280DEN.html
Ryan Bowen,2001-02-28,Denver Nuggets,Los Angeles Lakers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280DEN.html
Doug Christie,2001-02-28,Sacramento Kings,Golden State Warriors,0,35.57,6.0,10.0,0.6,1.0,2.0,0.5,0.0,0.0,,0.0,4.0,4.0,9.0,5.0,0.0,2.0,2.0,13.0,15.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Peja Stojaković,2001-02-28,Sacramento Kings,Golden State Warriors,0,32.53,7.0,12.0,0.583,1.0,4.0,0.25,9.0,10.0,0.9,1.0,4.0,5.0,1.0,3.0,0.0,2.0,0.0,24.0,11.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Vlade Divac,2001-02-28,Sacramento Kings,Golden State Warriors,0,31.56,6.0,14.0,0.429,0.0,0.0,,2.0,2.0,1.0,2.0,5.0,7.0,4.0,0.0,1.0,1.0,4.0,14.0,13.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Scot Pollard,2001-02-28,Sacramento Kings,Golden State Warriors,0,31.44,4.0,10.0,0.4,0.0,0.0,,5.0,5.0,1.0,4.0,6.0,10.0,2.0,1.0,2.0,2.0,0.0,13.0,7.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Jason Williams,2001-02-28,Sacramento Kings,Golden State Warriors,0,27.43,3.0,8.0,0.375,1.0,5.0,0.2,1.0,2.0,0.5,0.0,1.0,1.0,10.0,0.0,0.0,2.0,1.0,8.0,-1.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Lawrence Funderburke,2001-02-28,Sacramento Kings,Golden State Warriors,0,25.14,8.0,11.0,0.727,0.0,0.0,,2.0,2.0,1.0,4.0,8.0,12.0,1.0,0.0,1.0,1.0,0.0,18.0,26.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Hedo Türkoğlu,2001-02-28,Sacramento Kings,Golden State Warriors,0,24.28,5.0,10.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,10.0,20.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Bobby Jackson,2001-02-28,Sacramento Kings,Golden State Warriors,0,19.26,6.0,10.0,0.6,2.0,3.0,0.667,2.0,4.0,0.5,1.0,2.0,3.0,2.0,4.0,0.0,2.0,1.0,16.0,20.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Darrick Martin,2001-02-28,Sacramento Kings,Golden State Warriors,0,3.33,1.0,3.0,0.33299999999999996,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Jabari Smith,2001-02-28,Sacramento Kings,Golden State Warriors,0,3.33,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Art Long,2001-02-28,Sacramento Kings,Golden State Warriors,0,3.33,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Chris Webber,2001-02-28,Sacramento Kings,Golden State Warriors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280GSW.html
Antawn Jamison,2001-02-28,Golden State Warriors,Sacramento Kings,1,41.56,16.0,30.0,0.5329999999999999,1.0,3.0,0.33299999999999996,3.0,3.0,1.0,6.0,6.0,12.0,2.0,2.0,0.0,2.0,2.0,36.0,-20.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Bob Sura,2001-02-28,Golden State Warriors,Sacramento Kings,1,36.38,6.0,14.0,0.429,0.0,4.0,0.0,3.0,3.0,1.0,0.0,8.0,8.0,7.0,0.0,0.0,3.0,1.0,15.0,-15.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Mookie Blaylock,2001-02-28,Golden State Warriors,Sacramento Kings,1,35.18,4.0,9.0,0.444,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,9.0,6.0,0.0,2.0,2.0,9.0,-16.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Adonal Foyle,2001-02-28,Golden State Warriors,Sacramento Kings,1,33.38,4.0,10.0,0.4,0.0,0.0,,0.0,0.0,,4.0,2.0,6.0,0.0,0.0,5.0,1.0,4.0,8.0,-12.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Larry Hughes,2001-02-28,Golden State Warriors,Sacramento Kings,1,33.14,7.0,12.0,0.583,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,3.0,0.0,0.0,2.0,2.0,14.0,-2.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Vonteego Cummings,2001-02-28,Golden State Warriors,Sacramento Kings,1,18.28,4.0,12.0,0.33299999999999996,1.0,7.0,0.14300000000000002,1.0,2.0,0.5,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,10.0,-15.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Chris Porter,2001-02-28,Golden State Warriors,Sacramento Kings,1,17.4,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,-19.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Erick Dampier,2001-02-28,Golden State Warriors,Sacramento Kings,1,9.26,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-11.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Corie Blount,2001-02-28,Golden State Warriors,Sacramento Kings,1,8.36,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,6.0,-3.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Adam Keefe,2001-02-28,Golden State Warriors,Sacramento Kings,1,2.42,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Paul McPherson,2001-02-28,Golden State Warriors,Sacramento Kings,1,2.24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,https://www.basketball-reference.com/boxscores/200102280GSW.html
Marc Jackson,2001-02-28,Golden State Warriors,Sacramento Kings,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102280GSW.html
Tracy McGrady,2001-02-28,Orlando Magic,Phoenix Suns,0,44.11,10.0,28.0,0.35700000000000004,0.0,2.0,0.0,5.0,6.0,0.833,2.0,10.0,12.0,8.0,2.0,1.0,2.0,2.0,25.0,13.0,https://www.basketball-reference.com/boxscores/200102280PHO.html
Bo Outlaw,2001-02-28,Orlando Magic,Phoenix Suns,0,39.52,3.0,5.0,0.6,0.0,0.0,,2.0,2.0,1.0,1.0,6.0,7.0,3.0,2.0,1.0,0.0,3.0,8.0,13.0,https://www.basketball-reference.com/boxscores/200102280PHO.html
Mike Miller,2001-02-28,Orlando Magic,Phoenix Suns,0,36.11,7.0,12.0,0.583,2.0,3.0,0.667,2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,18.0,-1.0,https://www.basketball-reference.com/boxscores/200102280PHO.html
Darrell Armstrong,2001-02-28,Orlando Magic,Phoenix Suns,0,34.46,4.0,11.0,0.364,0.0,3.0,0.0,5.0,6.0,0.833,1.0,6.0,7.0,11.0,2.0,0.0,4.0,2.0,13.0,8.0,https://www.basketball-reference.com/boxscores/200102280PHO.html
Andrew DeClercq,2001-02-28,Orlando Magic,Phoenix Suns,0,13.53,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,https://www.basketball-reference.com/boxscores/200102280PHO.html
Michael Doleac,2001-02-28,Orlando Magic,Phoenix Suns,0,22.08,3.0,8.0,0.375,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,8.0,4.0,https://www.basketball-reference.com/boxscores/200102280PHO.html
Monty Williams,2001-02-28,Orlando Magic,Phoenix Suns,0,15.38,3.0,8.0,0.375,0.0,0.0,,1.0,3.0,0.33299999999999996,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,https://www.basketball-reference.com/boxscores/200102280PHO.html
