Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Quinn Cook,2021-03-14,Cleveland Cavaliers,Atlanta Hawks,0,18.23,2.0,8.0,0.25,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,5.0,1.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Dylan Windler,2021-03-14,Cleveland Cavaliers,Atlanta Hawks,0,16.2,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,6.0,5.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Dean Wade,2021-03-14,Cleveland Cavaliers,Atlanta Hawks,0,15.3,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
JaVale McGee,2021-03-14,Cleveland Cavaliers,Atlanta Hawks,0,14.18,5.0,8.0,0.625,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,10.0,2.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Brodric Thomas,2021-03-14,Cleveland Cavaliers,Atlanta Hawks,0,5.3,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Lamar Stevens,2021-03-14,Cleveland Cavaliers,Atlanta Hawks,0,5.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Damyean Dotson,2021-03-14,Cleveland Cavaliers,Atlanta Hawks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140ATL.html
John Collins,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,31.2,8.0,17.0,0.47100000000000003,2.0,4.0,0.5,4.0,5.0,0.8,4.0,9.0,13.0,1.0,0.0,1.0,2.0,3.0,22.0,23.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Danilo Gallinari,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,28.23,5.0,12.0,0.41700000000000004,3.0,7.0,0.429,7.0,7.0,1.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,3.0,20.0,11.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Trae Young,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,27.45,4.0,9.0,0.444,2.0,6.0,0.33299999999999996,4.0,4.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,14.0,14.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Kevin Huerter,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,26.54,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,2.0,0.0,2.0,12.0,18.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Tony Snell,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,20.52,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Bogdan Bogdanović,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,25.23,5.0,9.0,0.556,2.0,4.0,0.5,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,2.0,3.0,12.0,7.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Solomon Hill,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,24.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Nathan Knight,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,22.55,3.0,5.0,0.6,1.0,1.0,1.0,9.0,10.0,0.9,4.0,5.0,9.0,2.0,1.0,2.0,2.0,2.0,16.0,17.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Rajon Rondo,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,16.5,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,8.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Bruno Fernando,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,7.49,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-19.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Brandon Goodwin,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,3.25,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-4.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Skylar Mays,2021-03-14,Atlanta Hawks,Cleveland Cavaliers,1,3.25,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/202103140ATL.html
Jayson Tatum,2021-03-14,Boston Celtics,Houston Rockets,0,28.22,9.0,17.0,0.529,3.0,5.0,0.6,2.0,2.0,1.0,1.0,5.0,6.0,6.0,1.0,0.0,2.0,3.0,23.0,17.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Jaylen Brown,2021-03-14,Boston Celtics,Houston Rockets,0,26.45,9.0,14.0,0.643,2.0,3.0,0.667,4.0,6.0,0.667,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,24.0,18.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Kemba Walker,2021-03-14,Boston Celtics,Houston Rockets,0,26.03,4.0,11.0,0.364,3.0,7.0,0.429,5.0,5.0,1.0,0.0,6.0,6.0,5.0,1.0,0.0,3.0,1.0,16.0,14.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Tristan Thompson,2021-03-14,Boston Celtics,Houston Rockets,0,18.01,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,5.0,8.0,13.0,1.0,1.0,0.0,2.0,1.0,8.0,14.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Daniel Theis,2021-03-14,Boston Celtics,Houston Rockets,0,6.29,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Semi Ojeleye,2021-03-14,Boston Celtics,Houston Rockets,0,22.49,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,28.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Robert Williams,2021-03-14,Boston Celtics,Houston Rockets,0,19.15,7.0,7.0,1.0,0.0,0.0,,2.0,3.0,0.667,3.0,10.0,13.0,1.0,1.0,3.0,2.0,2.0,16.0,17.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Marcus Smart,2021-03-14,Boston Celtics,Houston Rockets,0,18.33,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,18.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Jeff Teague,2021-03-14,Boston Celtics,Houston Rockets,0,14.23,1.0,4.0,0.25,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,23.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Payton Pritchard,2021-03-14,Boston Celtics,Houston Rockets,0,13.3,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,9.0,1.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Carsen Edwards,2021-03-14,Boston Celtics,Houston Rockets,0,12.0,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,6.0,-5.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Tacko Fall,2021-03-14,Boston Celtics,Houston Rockets,0,9.08,3.0,4.0,0.75,0.0,0.0,,0.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,-5.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Aaron Nesmith,2021-03-14,Boston Celtics,Houston Rockets,0,9.08,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,-5.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Grant Williams,2021-03-14,Boston Celtics,Houston Rockets,0,8.49,2.0,3.0,0.667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Javonte Green,2021-03-14,Boston Celtics,Houston Rockets,0,6.45,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Victor Oladipo,2021-03-14,Houston Rockets,Boston Celtics,1,31.25,9.0,23.0,0.391,3.0,10.0,0.3,5.0,8.0,0.625,1.0,5.0,6.0,4.0,0.0,0.0,2.0,3.0,26.0,-22.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Kevin Porter,2021-03-14,Houston Rockets,Boston Celtics,1,30.01,3.0,12.0,0.25,2.0,7.0,0.28600000000000003,3.0,4.0,0.75,1.0,1.0,2.0,7.0,0.0,0.0,3.0,4.0,11.0,-19.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Sterling Brown,2021-03-14,Houston Rockets,Boston Celtics,1,28.57,2.0,7.0,0.28600000000000003,1.0,6.0,0.16699999999999998,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,-13.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Jae'Sean Tate,2021-03-14,Houston Rockets,Boston Celtics,1,25.1,3.0,5.0,0.6,0.0,1.0,0.0,3.0,4.0,0.75,2.0,4.0,6.0,0.0,4.0,1.0,0.0,1.0,9.0,-7.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Justin Patton,2021-03-14,Houston Rockets,Boston Celtics,1,23.47,3.0,10.0,0.3,1.0,5.0,0.2,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,3.0,1.0,4.0,7.0,-11.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Kenyon Martin,2021-03-14,Houston Rockets,Boston Celtics,1,30.58,6.0,10.0,0.6,2.0,3.0,0.667,7.0,8.0,0.875,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,21.0,-9.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Anthony Lamb,2021-03-14,Houston Rockets,Boston Celtics,1,19.59,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,-20.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Ben McLemore,2021-03-14,Houston Rockets,Boston Celtics,1,19.03,3.0,10.0,0.3,3.0,10.0,0.3,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,-14.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
David Nwaba,2021-03-14,Houston Rockets,Boston Celtics,1,18.4,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,1.0,6.0,7.0,2.0,0.0,0.0,0.0,2.0,3.0,-25.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Mason Jones,2021-03-14,Houston Rockets,Boston Celtics,1,12.0,5.0,7.0,0.7140000000000001,4.0,5.0,0.8,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,14.0,5.0,https://www.basketball-reference.com/boxscores/202103140HOU.html
Christian Wood,2021-03-14,Houston Rockets,Boston Celtics,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140HOU.html
Danuel House,2021-03-14,Houston Rockets,Boston Celtics,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140HOU.html
Robert Covington,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,38.32,7.0,13.0,0.5379999999999999,4.0,7.0,0.5710000000000001,1.0,1.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,2.0,5.0,19.0,4.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Damian Lillard,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,37.08,12.0,21.0,0.5710000000000001,6.0,13.0,0.462,8.0,9.0,0.889,2.0,5.0,7.0,4.0,0.0,1.0,5.0,5.0,38.0,-2.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Gary Trent,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,33.48,6.0,14.0,0.429,4.0,8.0,0.5,5.0,7.0,0.7140000000000001,0.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,21.0,1.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Enes Kanter,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,26.05,2.0,8.0,0.25,0.0,0.0,,0.0,0.0,,6.0,5.0,11.0,1.0,1.0,0.0,2.0,4.0,4.0,-11.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Derrick Jones,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,19.51,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,-11.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Carmelo Anthony,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,29.31,6.0,15.0,0.4,2.0,8.0,0.25,2.0,2.0,1.0,0.0,4.0,4.0,5.0,0.0,1.0,1.0,3.0,16.0,8.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Rodney Hood,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,24.34,2.0,5.0,0.4,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Nassir Little,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,19.22,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,-1.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Anfernee Simons,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,11.09,2.0,4.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
CJ Elleby,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
Keljin Blevins,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
Jusuf Nurkić,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
Zach Collins,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
CJ McCollum,2021-03-14,Portland Trail Blazers,Minnesota Timberwolves,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
Karl-Anthony Towns,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,40.18,5.0,9.0,0.556,1.0,4.0,0.25,2.0,6.0,0.33299999999999996,0.0,8.0,8.0,8.0,1.0,1.0,7.0,4.0,13.0,3.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Anthony Edwards,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,36.36,12.0,24.0,0.5,6.0,14.0,0.429,4.0,4.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,3.0,34.0,-7.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Ricky Rubio,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,29.3,3.0,10.0,0.3,1.0,5.0,0.2,8.0,8.0,1.0,0.0,5.0,5.0,7.0,0.0,0.0,1.0,3.0,15.0,-3.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Jarred Vanderbilt,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,22.17,5.0,5.0,1.0,0.0,0.0,,2.0,3.0,0.667,0.0,9.0,9.0,0.0,2.0,3.0,1.0,3.0,12.0,11.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Jake Layman,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,20.32,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,10.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Jaylen Nowell,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,24.53,4.0,9.0,0.444,4.0,8.0,0.5,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,14.0,-1.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Josh Okogie,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,24.17,0.0,2.0,0.0,0.0,1.0,0.0,10.0,11.0,0.909,2.0,3.0,5.0,3.0,1.0,0.0,0.0,3.0,10.0,-9.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Juan Hernangómez,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,22.48,2.0,6.0,0.33299999999999996,0.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,5.0,-1.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Naz Reid,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,18.49,3.0,4.0,0.75,0.0,0.0,,0.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,https://www.basketball-reference.com/boxscores/202103140MIN.html
Ed Davis,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
Malik Beasley,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
Jarrett Culver,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
Jaden McDaniels,2021-03-14,Minnesota Timberwolves,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140MIN.html
Norman Powell,2021-03-14,Toronto Raptors,Chicago Bulls,0,37.0,13.0,22.0,0.591,3.0,11.0,0.273,3.0,5.0,0.6,0.0,4.0,4.0,5.0,1.0,1.0,4.0,3.0,32.0,-23.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Kyle Lowry,2021-03-14,Toronto Raptors,Chicago Bulls,0,36.35,6.0,17.0,0.353,2.0,8.0,0.25,6.0,6.0,1.0,1.0,4.0,5.0,8.0,1.0,0.0,3.0,2.0,20.0,-15.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Terence Davis,2021-03-14,Toronto Raptors,Chicago Bulls,0,22.41,2.0,9.0,0.222,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,6.0,-22.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Aron Baynes,2021-03-14,Toronto Raptors,Chicago Bulls,0,17.52,2.0,8.0,0.25,2.0,3.0,0.667,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,2.0,0.0,1.0,6.0,-1.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Stanley Johnson,2021-03-14,Toronto Raptors,Chicago Bulls,0,14.15,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Paul Watson,2021-03-14,Toronto Raptors,Chicago Bulls,0,27.25,1.0,4.0,0.25,0.0,3.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.0,3.0,5.0,3.0,1.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Chris Boucher,2021-03-14,Toronto Raptors,Chicago Bulls,0,26.23,7.0,12.0,0.583,1.0,5.0,0.2,2.0,4.0,0.5,0.0,4.0,4.0,0.0,1.0,1.0,1.0,5.0,17.0,-14.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Henry Ellenson,2021-03-14,Toronto Raptors,Chicago Bulls,0,20.12,1.0,5.0,0.2,1.0,4.0,0.25,3.0,4.0,0.75,0.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,6.0,-10.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
DeAndre' Bembry,2021-03-14,Toronto Raptors,Chicago Bulls,0,15.37,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,-7.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Matt Thomas,2021-03-14,Toronto Raptors,Chicago Bulls,0,9.25,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-8.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Yuta Watanabe,2021-03-14,Toronto Raptors,Chicago Bulls,0,7.53,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Jalen Harris,2021-03-14,Toronto Raptors,Chicago Bulls,0,4.42,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Zach LaVine,2021-03-14,Chicago Bulls,Toronto Raptors,1,33.32,4.0,10.0,0.4,1.0,5.0,0.2,6.0,8.0,0.75,0.0,6.0,6.0,3.0,0.0,1.0,3.0,1.0,15.0,16.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Lauri Markkanen,2021-03-14,Chicago Bulls,Toronto Raptors,1,32.04,4.0,12.0,0.33299999999999996,2.0,9.0,0.222,3.0,3.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,13.0,8.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Patrick Williams,2021-03-14,Chicago Bulls,Toronto Raptors,1,26.34,9.0,14.0,0.643,1.0,4.0,0.25,4.0,5.0,0.8,2.0,4.0,6.0,4.0,1.0,1.0,0.0,4.0,23.0,9.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Tomáš Satoranský,2021-03-14,Chicago Bulls,Toronto Raptors,1,25.34,4.0,8.0,0.5,2.0,4.0,0.5,0.0,0.0,,3.0,3.0,6.0,7.0,1.0,2.0,3.0,3.0,10.0,3.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Thaddeus Young,2021-03-14,Chicago Bulls,Toronto Raptors,1,22.37,5.0,10.0,0.5,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,7.0,0.0,0.0,2.0,2.0,10.0,10.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Coby White,2021-03-14,Chicago Bulls,Toronto Raptors,1,27.24,5.0,12.0,0.41700000000000004,2.0,8.0,0.25,1.0,2.0,0.5,0.0,4.0,4.0,5.0,0.0,1.0,3.0,3.0,13.0,24.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Otto Porter,2021-03-14,Chicago Bulls,Toronto Raptors,1,21.11,5.0,13.0,0.385,1.0,6.0,0.16699999999999998,0.0,0.0,,2.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,11.0,15.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Denzel Valentine,2021-03-14,Chicago Bulls,Toronto Raptors,1,19.47,4.0,7.0,0.5710000000000001,3.0,6.0,0.5,0.0,0.0,,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.0,11.0,9.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Wendell Carter,2021-03-14,Chicago Bulls,Toronto Raptors,1,18.51,4.0,9.0,0.444,0.0,0.0,,4.0,5.0,0.8,4.0,7.0,11.0,1.0,1.0,1.0,0.0,4.0,12.0,12.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Ryan Arcidiacono,2021-03-14,Chicago Bulls,Toronto Raptors,1,11.14,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Luke Kornet,2021-03-14,Chicago Bulls,Toronto Raptors,1,1.12,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://www.basketball-reference.com/boxscores/202103140CHI.html
Chandler Hutchison,2021-03-14,Chicago Bulls,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140CHI.html
Cristiano Felício,2021-03-14,Chicago Bulls,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140CHI.html
Adam Mokoka,2021-03-14,Chicago Bulls,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140CHI.html
Daniel Gafford,2021-03-14,Chicago Bulls,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202103140CHI.html
Kawhi Leonard,2021-03-14,Los Angeles Clippers,New Orleans Pelicans,0,29.05,9.0,13.0,0.6920000000000001,2.0,4.0,0.5,3.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,0.0,1.0,2.0,23.0,-26.0,https://www.basketball-reference.com/boxscores/202103140NOP.html
Reggie Jackson,2021-03-14,Los Angeles Clippers,New Orleans Pelicans,0,24.0,7.0,12.0,0.583,4.0,6.0,0.667,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,18.0,-21.0,https://www.basketball-reference.com/boxscores/202103140NOP.html
Paul George,2021-03-14,Los Angeles Clippers,New Orleans Pelicans,0,23.15,5.0,14.0,0.35700000000000004,1.0,8.0,0.125,4.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,4.0,3.0,15.0,-24.0,https://www.basketball-reference.com/boxscores/202103140NOP.html
